name,grades,score,ra,dec,ABmag_F444W,has_COWLS_counterpart,within_COWLS_footprint,code_COWLS
UDS_37662,SABAAAAA,14,34.404786782,-5.2248674186,18.5693,False,False,
COS_39393,UXAAABAA,11,150.07443729,2.2809122794,19.7196,False,True,
Web_041_5069,XXABAAAA,11,150.19859313964844,1.839791178703308,18.62730026245117,True,True,COSJ100047+015023
Web_090_18585,SSABUABA,10,150.05581665039062,2.5733466148376465,20.042800903320312,True,True,COSJ100013+023424
EGS_24131,XBAUUAAA,9,214.79032888,52.775824477,19.9446,False,False,
UDS_38965,SXBBBAAS,9,34.275997367,-5.2215782721,18.6474,False,False,
Web_052_12575,SXBUBAAA,9,150.26388549804688,2.03310489654541,20.585599899291992,True,True,COSJ100103+020159
Web_052_22861,SXBBBBAA,9,150.28749084472656,2.089165449142456,19.374399185180664,False,True,
Web_065_29059,SAUXXAAA,9,150.1182403564453,2.292133092880249,19.436199188232425,True,True,COSJ100028+021731
COS_32292,USBSUASA,8,150.18360776,2.252410305,20.4751,True,True,COSJ100044+021508
GSN_1450,XXBBBAAS,8,189.33995274,62.141642878,19.6192,False,False,
Web_041_11175,SXBUBBAA,8,150.16981506347656,1.8704770803451536,19.76679992675781,True,True,COSJ100040+015213
Web_055_24530,XXBBUAAA,8,149.8406982421875,2.110657215118408,19.625600814819336,True,True,COSJ095921+020638
Web_067_13005,SXBAXUAA,8,149.8124542236328,2.202793598175049,20.20479965209961,False,True,
Web_088_13,BXBBXAAS,8,150.3413848876953,2.461312770843506,19.0713005065918,True,True,COSJ100121+022740
COS_93461,XXBBBBAS,7,150.08873941,2.4606279206,18.8237,False,True,
EGS_35435,XXBBABSS,7,214.98433956,52.961321964,19.6825,False,False,
EGS_9007,UXBUBSAA,7,215.13252843,52.972788407,18.418,False,False,
EGS_943,SXBUXSAA,7,215.09380452,52.857815114,19.6837,False,False,
GSN_23112,XXSAUBBA,7,189.23602035,62.205603478,20.3477,False,False,
GSN_23877,XXBAXUAA,7,189.21701094,62.207317172,20.8845,False,False,
Web_040_2593,XXBBXAAS,7,150.33056640625,1.8136210441589355,19.707399368286133,True,True,COSJ100119+014849
Web_043_813,BXAUXAXA,7,149.82151794433594,1.9069688320159912,20.326400756835938,True,True,COSJ095917+015424
Web_067_21861,XABXXABB,7,149.78553771972656,2.266493797302246,19.8572006225586,True,True,COSJ095908+021559
Web_067_487,UXBBUAAS,7,149.8016357421875,2.1308059692382812,19.33359909057617,True,True,COSJ095912+020750
COS_44287,XAUXXAXA,6,150.1182467,2.2921318514,19.4625,True,True,COSJ100028+021731
COS_45438,XSUXBASS,6,150.10013944,2.2971377946,19.5844,True,True,COSJ100024+021749
COS_60729,XXBXUBAA,6,150.07358688,2.3468086006,20.578,False,True,
COS_97513,XXBBUBSA,6,150.17449544,2.4687593971,20.0334,True,True,COSJ100041+022807
EGS_6784,XXBBUUAA,6,214.91196111,52.800647661,21.5036,False,False,
Web_077_9919,XXBXXAAS,6,150.2095947265625,2.3552441596984863,17.470600128173828,True,True,COSJ100050+022118
Web_089_12727,SXBBXUBA,6,150.2135467529297,2.538632869720459,19.222299575805664,True,True,COSJ100051+023219
Web_089_22850,XXBBUSBA,6,150.09066772460938,2.5999984741210938,19.34149932861328,True,True,COSJ100021+023600
Web_090_15090,XXBBXUAA,6,149.97467041015625,2.555461883544922,18.883899688720703,True,True,COSJ095953+023319
COS_100789,UXSUBXSA,5,150.01647072,2.4794971785,20.3525,False,True,
COS_23291,XXSBBBXS,5,150.09564573,2.2201580839,17.6526,True,True,COSJ100022+021312
COS_3819,XSBXXAXB,5,150.13597461,2.1200952489,19.578,False,True,
GSN_61678,XSBXUSSS,5,189.41129494,62.291092388,19.4871,False,False,
GSS_103937,UXBXUBAS,5,53.158778422,-27.742383836,19.7461,False,False,
GSS_7424,XSBXXSBB,5,52.976870645,-27.911934579,19.7622,False,False,
UDS_22523,XAUUXABX,5,34.399112314,-5.2637413977,19.58,False,False,
UDS_51143,XXBBUBBS,5,34.393329823,-5.1825797152,19.5992,False,False,
Web_040_22605,XXBUXBBA,5,150.24429321289062,1.9264485836029053,19.000900268554688,False,True,
Web_052_24670,XXBBUBSS,5,150.29354858398438,2.1102867126464844,19.84339904785156,False,True,
Web_054_17800,XXBXXAXA,5,150.0418243408203,2.0694823265075684,20.66519927978516,False,True,
Web_065_16,SXBXXUBA,5,150.17306518554688,2.126859426498413,19.490699768066406,False,True,
Web_065_24396,XXBXUSAS,5,150.21688842773438,2.2758781909942627,19.58390045166016,False,True,
Web_077_9085,XXBUXBBA,5,150.07359313964844,2.3468072414398193,20.48970031738281,False,True,
Web_078_10799,XXBUUBAS,5,149.96144104003906,2.349397659301758,19.346799850463867,True,True,COSJ095950+022057
Web_078_7945,XXBUXUAA,5,149.97012329101562,2.335353374481201,19.74760055541992,False,True,
Web_089_12509,SXBBXUXA,5,150.1162567138672,2.5364761352539062,20.64430046081543,False,True,
Web_089_16407,SXBUXUAS,5,150.0834503173828,2.5590450763702393,19.9862003326416,True,True,COSJ100020+023332
Web_089_21762,XXBBUUBA,5,150.06387329101562,2.605827808380127,20.14609909057617,True,True,COSJ100015+023621
COS_109407,XXSBUSXS,4,150.02218181,2.5153749734,18.8433,False,True,
COS_18890,XXUXBBUA,4,150.09092743,2.1987326199,20.9925,False,True,
COS_38976,XXSBXBXS,4,150.0980341,2.2813662736,19.0688,True,True,COSJ100023+021652
COS_45170,XXSXBUXA,4,150.06601577,2.2955392848,19.7692,False,True,
COS_47609,XXBXBXUA,4,150.13306223,2.303252836,19.4414,False,True,
COS_65225,XXSBUUSS,4,150.16149892,2.3624779807,20.6137,False,True,
COS_65277,XXSBUUSS,4,150.16945195,2.3626525528,21.332,False,True,
COS_87860,XXSXXUBA,4,150.1298917,2.444355945,19.8622,True,True,COSJ100031+022639
GSN_14000,SXUBXXUA,4,189.30024822,62.180805042,20.4715,False,False,
GSN_42879,XXUUAUUA,4,189.42058092,62.254787956,18.451,False,False,
GSS_18836,XXBBXUSS,4,53.130697405,-27.888664839,18.8172,False,False,
GSS_49838,SXBXXXUA,4,52.92720498,-27.842532292,20.4577,False,False,
GSS_9543,XXBXXBXA,4,53.042320706,-27.90465721,20.2944,False,False,
Web_051_2177,SXUXUBBB,4,150.3960418701172,2.0631356239318848,18.121400833129883,False,True,
Web_052_17918,XXUUXBBA,4,150.23635864257812,2.0619709491729736,20.40340042114257,False,True,
Web_054_15430,XXBBUUBS,4,149.9706573486328,2.054198741912842,21.26320075988769,True,True,COSJ095952+020314
Web_066_1057,XXUXXXAA,4,150.00289916992188,2.13355016708374,19.783599853515625,False,True,
Web_066_14191,XXBBUXSS,4,150.04971313476562,2.2171428203582764,17.707199096679688,True,True,COSJ100011+021301
Web_066_23461,XXBBUUSS,4,149.9742431640625,2.2571494579315186,19.897600173950195,False,True,
Web_075_16535,XXXBXXAS,4,150.4790802001953,2.404669761657715,19.598100662231445,False,True,
Web_075_5960,XXUBXUBA,4,150.4675750732422,2.3373703956604004,20.04599952697754,False,True,
Web_076_14793,XXUUXUAA,4,150.29751586914062,2.375046491622925,20.19770050048828,True,True,COSJ100111+022230
Web_076_23367,XXUXUBAB,4,150.35862731933594,2.456523895263672,18.74620056152344,False,True,
Web_077_17766,XXUBXXSA,4,150.21751403808594,2.400294780731201,19.25349998474121,False,True,
Web_078_22576,XXBUXBBS,4,149.90684509277344,2.414316892623902,19.49329948425293,False,True,
Web_079_1565,BXUUXBAX,4,149.84686279296875,2.3101603984832764,19.57539939880371,True,True,COSJ095923+021836
Web_090_13966,SXBUUUBS,4,149.9138946533203,2.5442562103271484,20.36989974975586,True,True,COSJ095939+023239
Web_090_14250,SXBUUUSS,4,149.91871643066406,2.5482141971588135,18.842500686645508,True,True,COSJ095940+023253
COS_20560,XXUXBBXB,3,150.07658202,2.2058594592,20.2786,False,True,
COS_34338,XXBXXXXA,3,150.10437977,2.2605767895,20.0813,True,True,COSJ100025+021538
COS_51475,XXSSUXXS,3,150.11950389,2.3221296704,18.9508,False,True,
COS_53743,XXUXUBBB,3,150.11908915,2.3245102509,19.0647,True,True,COSJ100028+021928
COS_65946,XXUBBXXB,3,150.10709014,2.3673966741,20.5753,False,True,
COS_67932,XXUBBXXS,3,150.14620144,2.3742520776,19.9414,False,True,
COS_81939,XXXBUXXA,3,150.09496322,2.4251695258,18.2682,False,True,
COS_82679,XXSXXBXS,3,150.02236547,2.4254581596,19.5439,False,True,
COS_95858,XXUBUUSS,3,150.14161605,2.4645682114,19.9356,True,True,COSJ100033+022752
COS_98824,XXBUUUBS,3,150.0683173,2.4743727605,19.3934,True,True,COSJ100016+022827
EGS_976,XXUBUXSS,3,215.1053778,52.865819815,20.2266,False,False,
GSN_27745,XXUXBUSB,3,189.37460069,62.216984741,20.2639,False,False,
GSN_42916,XXUBXUSS,3,189.2208945,62.252421613,19.9809,False,False,
GSN_47312,XXUUBSSX,3,189.48176383,62.26180605,19.0918,False,False,
GSN_52675,XSUXXBUS,3,189.44613466,62.27555671,18.4916,False,False,
GSS_124746,SXUXXUXA,3,53.189633476,-27.681411091,19.4101,False,False,
GSS_51947,XSUXXBBX,3,52.960574323,-27.841242866,19.1713,False,False,
GSS_59146,XXUUUUSA,3,53.054228977,-27.829490028,18.9943,False,False,
GSS_67875,XXBXXBXS,3,53.104534305,-27.814609277,20.9128,False,False,
UDS_35012,XXUXXBBS,3,34.318519448,-5.2373828191,20.378,False,False,
UDS_60696,UXBXXUUA,3,34.43095839,-5.1577432882,19.303,False,False,
Web_041_2374,XXBXUBBX,3,150.21827697753906,1.815648078918457,18.73909950256348,True,True,COSJ100052+014856
Web_041_2398,XXUXXXAS,3,150.1796875,1.8166499137878416,18.006500244140625,False,True,
Web_042_4698,XXBXXUBB,3,150.02064514160156,1.8853400945663452,18.50869941711425,True,True,COSJ100004+015307
Web_052_13455,XXBXXAXU,3,150.3114013671875,2.036696195602417,20.31060028076172,True,True,COSJ100114+020211
Web_052_21066,XXBXUUXA,3,150.3480987548828,2.0803802013397217,19.51370048522949,False,True,
Web_053_17826,XXUXXAXS,3,150.1461639404297,2.064018964767456,19.998199462890625,False,True,
Web_053_18428,XXUUXUBA,3,150.15707397460938,2.0668623447418213,19.50359916687012,False,True,
Web_054_18822,XXUBXUSS,3,149.89942932128906,2.0772595405578613,19.996999740600582,False,True,
Web_055_15924,XXSXXBBX,3,149.8668670654297,2.051734209060669,18.77009963989257,False,True,
Web_055_6364,XXUBXUSS,3,149.73770141601562,1.9970920085906985,19.48189926147461,True,True,COSJ095857+015949
Web_063_9613,XXUXXAXS,3,150.4905242919922,2.2353551387786865,19.942100524902344,True,True,COSJ100157+021407
Web_064_23569,XXUXUUAS,3,150.33700561523438,2.2795093059539795,18.143999099731445,True,True,COSJ100120+021646
Web_064_26096,XXBXXBBX,3,150.2628936767578,2.2672278881073,19.63689994812012,False,True,
Web_067_22804,XXUBXUSS,3,149.845703125,2.2599358558654785,18.39119911193848,False,True,
Web_067_24347,SXUXXUSS,3,149.85678100585938,2.293191432952881,19.085899353027344,False,True,
Web_075_12931,XXUBUUSS,3,150.45054626464844,2.3903305530548096,18.46839904785156,False,True,
Web_075_26953,XXUXXUBA,3,150.4516143798828,2.456782817840576,20.56719970703125,True,True,COSJ100148+022724
Web_077_15935,XXUBXXXA,3,150.06161499023438,2.388056993484497,19.44650077819824,False,True,
Web_077_17918,XXUBXUBS,3,150.21914672851562,2.407499074935913,17.08169937133789,False,True,
Web_077_19652,XXUXXBBS,3,150.16444396972656,2.4088449478149414,21.2450008392334,False,True,
Web_078_8044,XXBXXUBS,3,150.0526123046875,2.3377034664154053,18.794300079345703,True,True,COSJ100012+022015
Web_088_15041,XXXXXBSB,3,150.22793579101562,2.5507490634918213,20.379600524902344,False,True,
Web_090_204,XXUBXXXA,3,149.9453887939453,2.4617385864257812,19.715200424194336,False,True,
Web_090_4261,XXBUXUBS,3,149.8995819091797,2.487135410308838,21.09309959411621,False,True,
Web_102_1468,XXUXXXBA,3,149.96633911132812,2.6352274417877197,19.71629905700684,False,True,
COS_16675,XXUXXXXA,2,150.10542655,2.1852226133,20.2024,False,True,
COS_17043,XXSXXXXS,2,150.08199495,2.190037946,19.3969,False,True,
COS_22172,XXUBUXXS,2,150.09499254,2.2136048751,19.9815,False,True,
COS_24040,XXXBXUXS,2,150.0592602,2.2198110914,19.9382,False,True,
COS_24392,XXSXXXXS,2,150.12093445,2.2271227115,18.6618,False,True,
COS_25867,XXSXXXXS,2,150.12591227,2.230162432,20.4709,False,True,
COS_26258,XXXBXXXS,2,150.06492781,2.2323412192,19.2655,False,True,
COS_26430,XXSXUXXS,2,150.07105223,2.2330387883,19.3957,False,True,
COS_27654,XXBBXUXX,2,150.10374663,2.2376591017,19.3626,False,True,
COS_34047,XXUBXUXS,2,150.1771496,2.2592474815,19.8126,False,True,
COS_39546,XXUUUBXB,2,150.11459258,2.2848246063,18.9658,False,True,
COS_47212,XXSXXXXS,2,150.08769997,2.3040871501,19.7055,False,True,
COS_4836,XXSXUUXS,2,150.12838619,2.127002359,19.9615,False,True,
COS_51053,XXSXUXXS,2,150.16879341,2.315451024,19.6153,False,True,
COS_53034,XXUUBUXB,2,150.09323487,2.3208345235,20.4441,False,True,
COS_61915,XXSXXUXS,2,150.13340357,2.3522770255,20.6902,False,True,
COS_63217,XXBXXXXS,2,150.07941095,2.358107678,19.344,False,True,
COS_6351,XXSUUXXS,2,150.13328223,2.1591870211,19.9606,False,True,
COS_64318,XXSXXXXS,2,150.08561228,2.3641081675,18.2687,False,True,
COS_65947,XXSXXXXS,2,150.14107253,2.3709036644,18.1724,False,True,
COS_71777,XXSXXXXS,2,150.1190283,2.3912954542,19.1862,False,True,
COS_73886,XXSXXXXS,2,150.06781636,2.3956806919,20.3639,False,True,
COS_8793,XXSXUXXS,2,150.06411776,2.1564825564,19.6541,False,True,
COS_91522,XXSXXXXS,2,150.00710765,2.4534405741,18.932,False,True,
EGS_31724,XXUXUXSS,2,214.88891322,52.883567915,19.2826,False,False,
EGS_34307,XXUUUXSS,2,214.71370406,52.763260943,21.7681,False,False,
EGS_41515,XXUXXUSS,2,214.98871939,52.990614225,19.2142,False,False,
EGS_42536,XXUXXUSS,2,214.76032253,52.830575274,20.3816,False,False,
GSN_11945,XXUBUXUS,2,189.2580669,62.17348299,19.8735,False,False,
GSN_20380,XXUUXUBS,2,189.18891418,62.198481275,20.6718,False,False,
GSN_25568,XXSXXXXS,2,189.4108536,62.214775258,19.5301,False,False,
GSN_42546,XXSXXXXS,2,189.31821814,62.253420324,19.1128,False,False,
GSN_76296,XXUXUXUA,2,189.24928681,62.326162472,20.3275,False,False,
GSS_10140,XXUXXXSB,2,53.164170745,-27.903264431,19.3588,False,False,
GSS_107788,XXSXXXXS,2,53.078044556,-27.737743288,20.347,False,False,
GSS_118761,XXXXXXSS,2,53.036742169,-27.71376348,21.6987,False,False,
GSS_120048,XXUXXUUA,2,53.199561845,-27.709086159,18.7893,False,False,
GSS_121563,XXUBXUXS,2,53.033497954,-27.705836163,20.6147,False,False,
GSS_123536,XXSXXXXS,2,53.061032316,-27.693500131,20.3058,False,False,
GSS_125197,XXSXXXXS,2,53.163195035,-27.674044371,20.3015,False,False,
GSS_13254,XXUXXUXA,2,53.06489076,-27.899724029,20.0589,False,False,
GSS_18007,XXBUXUXB,2,53.102257391,-27.887777082,21.2453,False,False,
GSS_27790,XXXXXAXX,2,53.302584285,-27.875494601,19.3524,False,False,
GSS_35658,XXUXXXSS,2,53.300027571,-27.864297512,20.3368,False,False,
GSS_41656,XXUXXBXB,2,53.233238536,-27.850262206,21.2908,False,False,
GSS_91018,XXUXUBXB,2,52.97179084,-27.771999049,19.3179,False,False,
UDS_1707,XXUXUBUS,2,34.340025403,-5.3167241515,19.1407,False,False,
UDS_39097,XXUBXXXS,2,34.278517556,-5.2251532114,20.0799,False,False,
UDS_39756,XXXXXUXA,2,34.394144759,-5.2203718278,19.169,False,False,
UDS_40742,XXUXXUSS,2,34.408385514,-5.2193946904,20.1088,False,False,
UDS_43089,XXXXXXXA,2,34.357154425,-5.2121363563,19.847,False,False,
UDS_55923,XXUXXBBU,2,34.238786889,-5.1680727446,19.1172,False,False,
UDS_6225,XBXXXUXS,2,34.397205787,-5.2977402132,18.7513,False,False,
UDS_69193,XXSXXXXB,2,34.328082513,-5.1330277158,19.7412,False,False,
UDS_82168,XXUBUUXS,2,34.379549621,-5.0923710628,20.0371,False,False,
Web_029_222,XXXUXXUA,2,150.21038818359375,1.7912815809249878,17.872800827026367,True,True,COSJ100050+014728
Web_040_14717,XBUUXUUS,2,150.29220581054688,1.9041928052902224,20.473800659179688,True,True,COSJ100110+015415
Web_040_16674,XXUXXXSS,2,150.353271484375,1.918801188468933,18.976900100708008,False,True,
Web_040_7283,XXXXXXXA,2,150.27687072753906,1.851771116256714,19.38010025024414,False,True,
Web_041_16155,XXUXXXXA,2,150.21478271484375,1.9034736156463623,19.32159996032715,False,True,
Web_041_21399,XXUXXXUA,2,150.0717315673828,1.947839379310608,19.187000274658203,False,True,
Web_042_6459,XXBXXXXB,2,149.90444946289062,1.8922114372253416,20.526899337768555,False,True,
Web_043_3776,XXUXXUXA,2,149.80079650878906,1.942302942276001,20.23929977416992,False,True,
Web_043_7062,UXBXUUXB,2,149.8795928955078,1.9567949771881104,20.005800247192383,False,True,
Web_051_3274,XXUXXUXA,2,150.4271697998047,2.0830495357513428,19.43320083618164,False,True,
Web_052_2127,XXUXXXSS,2,150.25259399414062,1.9717971086502075,20.34650039672852,False,True,
Web_052_4088,XXUXXXAX,2,150.23907470703125,1.984972596168518,19.398399353027344,False,True,
Web_053_24134,XXUXXUXA,2,150.2187957763672,2.11371111869812,20.292200088500977,False,True,
Web_054_18679,XXUXXXXA,2,149.96356201171875,2.0756077766418457,19.71759986877441,False,True,
Web_055_24279,XXUBXUXS,2,149.85618591308594,2.112128496170044,20.427000045776367,True,True,COSJ095925+020643
Web_055_3430,XXXXXBXS,2,149.8339385986328,1.981016993522644,19.15169906616211,True,True,COSJ095920+015851
Web_056_4719,XXUBXXXS,2,149.69467163085938,2.0523552894592285,20.12159919738769,False,True,
Web_063_10025,XXUXXAXX,2,150.42413330078125,2.2400805950164795,20.309799194335938,False,True,
Web_063_8713,XXUXXUSS,2,150.43531799316406,2.2294857501983643,18.94219970703125,False,True,
Web_064_8527,XXXXXXBB,2,150.29275512695312,2.176292657852173,20.40530014038086,False,True,
Web_065_1671,XXUXXXBS,2,150.18751525878906,2.1349611282348633,20.32200050354004,False,True,
Web_065_24445,XXUBXUXB,2,150.13978576660156,2.2796382904052734,19.957199096679688,False,True,
Web_066_13206,XXUXXUXA,2,149.99266052246094,2.202253580093384,19.425800323486328,False,True,
Web_066_13776,XXUBXXXS,2,150.02239990234375,2.2045977115631104,19.072799682617188,False,True,
Web_066_2009,XXUBXUXS,2,150.03187561035156,2.1376776695251465,20.20389938354492,False,True,
Web_066_5710,XXUXXXSB,2,150.01197814941406,2.1589605808258057,19.86440086364746,True,True,COSJ100002+020932
Web_066_619,XXUBXXXS,2,150.0587921142578,2.130201578140259,19.57229995727539,False,True,
Web_067_12427,XXUBXXXS,2,149.7607421875,2.201223611831665,19.459800720214844,False,True,
Web_067_18835,XXBXXUXS,2,149.8887176513672,2.244446039199829,20.66679954528809,False,True,
Web_067_20489,XXUXXXXA,2,149.8558349609375,2.270448923110962,19.94540023803711,False,True,
Web_067_3107,XXXXXXXA,2,149.85142517089844,2.1452383995056152,19.32439994812012,False,True,
Web_067_902,BXXXXXUB,2,149.8006591796875,2.13106632232666,20.308799743652344,True,True,COSJ095912+020751
Web_075_10640,XXUXXUXA,2,150.4812774658203,2.366058588027954,20.61910057067871,False,True,
Web_075_17587,XXXXXXSS,2,150.45774841308594,2.410630941390991,19.832000732421875,False,True,
Web_075_22883,XXUUXUXA,2,150.3944854736328,2.4459800720214844,19.435300827026367,False,True,
Web_075_23806,XXUBXXXB,2,150.52127075195312,2.4388298988342285,20.80909919738769,False,True,
Web_075_7201,XXUXXXXA,2,150.4210968017578,2.3440282344818115,20.23979949951172,False,True,
Web_076_2897,XXUXXXXA,2,150.31854248046875,2.3116462230682373,20.368099212646484,False,True,
Web_076_30151,XXUXXXXA,2,150.29197692871094,2.4581329822540283,19.255800247192383,False,True,
Web_077_1640,XXUUUXXA,2,150.133056640625,2.3032498359680176,19.26729965209961,False,True,
Web_078_1540,XXUBXXXS,2,149.9956817626953,2.300668478012085,20.35059928894043,False,True,
Web_078_17686,XXUXXUXA,2,149.95285034179688,2.3862857818603516,19.113800048828125,False,True,
Web_078_3980,XXXXXXSS,2,149.9173583984375,2.3140761852264404,20.28919982910156,False,True,
Web_078_4236,XXUXXXXA,2,149.98324584960938,2.317147016525269,19.142200469970703,True,True,COSJ095955+021900
Web_078_6,XXBXXUXS,2,150.05087280273438,2.294180393218994,20.17140007019043,False,True,
Web_078_7473,XXUXXXUA,2,150.00204467773438,2.3322508335113525,19.955299377441406,False,True,
Web_079_7285,XXUBXXXS,2,149.85397338867188,2.3585469722747803,18.90539932250977,True,True,COSJ095924+022130
Web_087_5649,XXUBXUXS,2,150.40968322753906,2.5116324424743652,19.57859992980957,True,True,COSJ100138+023041
Web_088_12754,XXXBXXXS,2,150.27267456054688,2.5343658924102783,19.478599548339844,False,True,
Web_088_2359,XXXXXUXA,2,150.28872680664062,2.4732913970947266,19.92620086669922,False,True,
Web_088_3429,XXXXXUBS,2,150.39573669433594,2.4814255237579346,19.257299423217773,False,True,
Web_088_3877,XXXXXXXA,2,150.34686279296875,2.485006332397461,19.76000022888184,False,True,
Web_088_5394,XXUXXXXA,2,150.24819946289062,2.489112138748169,20.263900756835938,False,True,
Web_088_7891,XXUBXUXS,2,150.29727172851562,2.503422975540161,19.825300216674805,False,True,
Web_089_15872,XXUXXUBS,2,150.20343017578125,2.556863307952881,20.48699951171875,False,True,
Web_089_17421,XXUXXXXA,2,150.21023559570312,2.5655481815338135,19.154699325561523,False,True,
Web_089_25455,XXXXXXXA,2,150.12908935546875,2.595686674118042,18.29640007019043,False,True,
Web_089_4843,XXUBXUXS,2,150.19656372070312,2.492004156112671,19.285600662231445,True,True,COSJ100047+022931
Web_090_10412,XXUXXXXA,2,149.9234619140625,2.5249550342559814,19.791400909423828,False,True,
Web_090_15206,XXUXXXSS,2,149.91065979003906,2.5546505451202393,18.4650993347168,False,True,
Web_090_16303,XXUXXXXA,2,149.9034881591797,2.559549570083618,20.57080078125,False,True,
Web_090_18802,SXXXXXXB,2,149.9932403564453,2.5743777751922607,19.64609909057617,False,True,
Web_090_250,XXBXXXXB,2,150.00193786621094,2.4608659744262695,20.83679962158203,False,True,
Web_090_25727,XXBXXXXB,2,149.92286682128906,2.5948901176452637,20.51469993591309,False,True,
Web_091_3820,XXUXXXXA,2,149.88607788085938,2.575356721878052,19.32159996032715,False,True,
Web_101_78,XXUBXUXS,2,150.0771942138672,2.6282191276550293,19.82360076904297,True,True,COSJ100018+023741
COS_102407,XXXXXUXB,1,150.17219883,2.4845764258,20.0732,False,True,
COS_106788,XXXXXUBX,1,150.06658064,2.5010997109,20.043,False,True,
COS_10684,XXXUXXXB,1,150.06407073,2.1611243978,20.0473,False,True,
COS_10817,XXUXXXXS,1,150.07373239,2.1593585431,20.1866,False,True,
COS_108922,XXUXXXXB,1,150.07692525,2.5105969636,20.8928,False,True,
COS_110604,XXXXXXXS,1,150.06921281,2.5231892519,19.0182,False,True,
COS_11383,XXUXXXXS,1,150.07149605,2.1623851566,19.4363,False,True,
COS_11452,XXXUXXXS,1,150.14690455,2.1620599956,19.4914,False,True,
COS_12349,XXUXXUXS,1,150.0681046,2.1656197825,19.4581,True,True,COSJ100016+020956
COS_1376,XXUXXXXS,1,150.09482728,2.1041917961,20.1633,False,True,
COS_15256,XXUXXXXB,1,150.09472178,2.1749717218,19.9234,False,True,
COS_17171,XXUXXXXS,1,150.0738055,2.189355535,19.4682,False,True,
COS_18005,XXXXXXXS,1,150.11027443,2.1939764765,19.2937,False,True,
COS_18868,XXXXXXXS,1,150.06817787,2.1947207311,23.3003,False,True,
COS_20012,XXUUUUXS,1,150.09256448,2.2030080223,20.0656,False,True,
COS_20119,XXUXXXXS,1,150.09261865,2.2064475443,20.0048,False,True,
COS_21202,XXXXXXXS,1,150.067782,2.2104020339,20.9588,False,True,
COS_2323,XXUUXXXB,1,150.12985626,2.1109019427,19.2293,False,True,
COS_26290,XXXXXXXB,1,150.13700273,2.232228095,20.6608,False,True,
COS_28660,XXUXXXXB,1,150.14332349,2.2394793893,20.7619,False,True,
COS_2915,XXXXXXXS,1,150.12835895,2.1133909062,19.7042,False,True,
COS_3162,XXXXXXXS,1,150.11955636,2.1171767441,19.2291,False,True,
COS_32583,XXUXXXXS,1,150.0858267,2.2569895385,20.3377,False,True,
COS_38859,XXUBXXXX,1,150.06248959,2.2751372023,20.3183,False,True,
COS_39014,XXUXXXXB,1,150.15395573,2.2761947992,19.3171,False,True,
COS_39980,XXUXUUXS,1,150.07395557,2.2822835113,19.243,False,True,
COS_41092,XXUUUXXS,1,150.18447682,2.2823247075,20.1653,False,True,
COS_43619,XXUXXXXS,1,150.05794287,2.2903711713,19.6104,False,True,
COS_43879,XXXXXXXS,1,150.10287697,2.2926914102,19.6083,False,True,
COS_45856,XXXUUUXS,1,150.07485728,2.2986636314,19.2626,False,True,
COS_46719,XXXXXXXS,1,150.16683605,2.3011633333,19.2724,False,True,
COS_46840,XXUXXUXB,1,150.10548209,2.2999833364,21.1274,False,True,
COS_47653,XXXXXXXB,1,150.05612446,2.3042911158,19.246,False,True,
COS_49255,XXXXXXXS,1,150.09837677,2.3082663403,19.7111,False,True,
COS_50985,XXXXXXXB,1,150.15661208,2.3132028057,21.4617,False,True,
COS_52767,XXXXXXXS,1,150.15291325,2.3228957938,19.1842,False,True,
COS_53967,XXXXUUXS,1,150.11473361,2.3327835843,18.1358,False,True,
COS_55482,XXUXXBXU,1,150.09760788,2.329125189,20.1572,False,True,
COS_56871,XXXBXXXX,1,150.14721642,2.3371861463,18.8405,False,True,
COS_56953,XXXXXXXB,1,150.12802805,2.3356395385,20.3747,False,True,
COS_59850,XXXXXXXS,1,150.13113546,2.3483349242,18.4837,False,True,
COS_63221,XXXXXXXS,1,150.18255127,2.3562940916,21.8498,False,True,
COS_72806,XXUXXXXS,1,150.12179758,2.394576583,19.2206,False,True,
COS_78465,XXSXXXXU,1,150.17037618,2.4122492431,19.6186,False,True,
COS_78744,XXUXUXXB,1,150.09079057,2.4133030218,20.3885,False,True,
COS_78964,XXXXXXXS,1,150.04060718,2.4155019088,19.1423,False,True,
COS_79201,XXUXUXXS,1,150.15836743,2.4153941564,19.4976,True,True,COSJ100038+022455
COS_82161,XXXXUXXS,1,150.17540708,2.4261036436,18.7935,False,True,
COS_84706,XXXXXXXS,1,150.01738642,2.4301427177,22.6045,False,True,
COS_84939,XXXXXUXS,1,150.03347902,2.4358891315,18.5454,False,True,
COS_85319,XXXUUXXS,1,150.0425135,2.4338166434,19.4761,True,True,COSJ100010+022601
COS_86782,XXXXXXXS,1,150.10217388,2.438345751,20.0019,False,True,
COS_89885,XXXXXXXB,1,150.05556977,2.449155954,18.6811,False,True,
COS_91121,XXUXXXXB,1,150.15679557,2.4530613922,19.8067,False,True,
COS_92091,XXUXXXXS,1,150.06215454,2.4550236285,19.4386,False,True,
COS_93623,XXXXXXXS,1,150.03656789,2.4570357922,20.4528,False,True,
COS_947,XXXXXUXS,1,150.12212479,2.1037285522,19.5225,False,True,
COS_94812,XUUXXXXB,1,150.09116007,2.4586953409,20.6857,False,True,
COS_95834,XXXXXXXB,1,150.02343594,2.4643850542,19.8211,False,True,
